,age,gender,degree,extra_degree,nationality,married,experience,qualified
1852,22.0,0.0,1.0,1.0,1.0,0.0,0.0,1
1853,37.0,1.0,1.0,1.0,0.0,1.0,11.0,1
1854,27.0,1.0,0.0,0.0,0.0,0.0,8.0,0
1855,53.0,0.0,0.0,0.0,1.0,0.0,31.0,0
1856,33.0,0.0,0.0,0.0,1.0,0.0,11.0,0
1857,32.0,1.0,0.0,0.0,1.0,1.0,10.0,0
1858,36.0,0.0,1.0,1.0,0.0,0.0,12.0,1
1859,57.0,0.0,1.0,0.0,0.0,1.0,35.0,1
1860,64.0,0.0,1.0,1.0,0.0,0.0,30.0,1
1861,24.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1862,28.0,1.0,1.0,1.0,1.0,0.0,3.0,1
1863,47.0,1.0,1.0,0.0,1.0,1.0,21.0,1
1864,38.0,0.0,1.0,1.0,0.0,0.0,7.0,1
1865,36.0,1.0,1.0,1.0,0.0,0.0,6.0,1
1866,55.0,1.0,0.0,0.0,0.0,1.0,10.0,0
1867,60.0,0.0,1.0,1.0,0.0,1.0,24.0,1
1868,41.0,1.0,0.0,0.0,1.0,0.0,22.0,0
1869,38.0,1.0,1.0,1.0,0.0,0.0,6.0,1
1870,48.0,1.0,1.0,0.0,0.0,0.0,19.0,1
1871,26.0,1.0,1.0,1.0,1.0,0.0,3.0,1
1872,43.0,1.0,1.0,1.0,1.0,0.0,13.0,1
1873,58.0,1.0,1.0,0.0,0.0,0.0,28.0,1
1874,42.0,1.0,0.0,0.0,1.0,1.0,7.0,0
1875,37.0,0.0,1.0,1.0,1.0,1.0,7.0,1
1876,26.0,0.0,1.0,1.0,0.0,0.0,3.0,1
1877,44.0,1.0,0.0,0.0,0.0,0.0,23.0,0
1878,42.0,1.0,1.0,1.0,0.0,0.0,10.0,1
1879,59.0,1.0,0.0,0.0,0.0,0.0,20.0,0
1880,36.0,0.0,1.0,0.0,0.0,0.0,3.0,0
1881,27.0,1.0,1.0,1.0,1.0,0.0,4.0,1
1882,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1883,41.0,0.0,1.0,1.0,1.0,0.0,14.0,1
1884,27.0,1.0,1.0,0.0,0.0,1.0,3.0,0
1885,32.0,1.0,1.0,0.0,0.0,0.0,1.0,0
1886,27.0,1.0,1.0,0.0,0.0,1.0,2.0,0
1887,55.0,0.0,0.0,0.0,0.0,0.0,33.0,0
1888,59.0,0.0,1.0,0.0,0.0,1.0,31.0,1
1889,40.0,1.0,1.0,0.0,1.0,1.0,17.0,1
1890,29.0,0.0,1.0,0.0,0.0,1.0,1.0,0
1891,46.0,1.0,1.0,1.0,1.0,0.0,12.0,1
1892,42.0,0.0,1.0,0.0,1.0,1.0,8.0,0
1893,42.0,1.0,0.0,0.0,1.0,1.0,16.0,0
1894,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1895,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1896,38.0,0.0,0.0,0.0,1.0,0.0,11.0,0
1897,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1898,46.0,1.0,0.0,0.0,0.0,1.0,9.0,0
1899,42.0,1.0,1.0,0.0,0.0,0.0,18.0,1
1900,51.0,1.0,0.0,0.0,1.0,0.0,18.0,0
1901,62.0,0.0,1.0,0.0,0.0,1.0,35.0,1
1902,35.0,0.0,0.0,0.0,1.0,0.0,12.0,0
1903,34.0,1.0,1.0,1.0,1.0,0.0,8.0,1
1904,34.0,0.0,1.0,0.0,1.0,0.0,11.0,1
1905,53.0,0.0,1.0,1.0,0.0,1.0,28.0,1
1906,44.0,0.0,0.0,0.0,0.0,0.0,15.0,0
1907,50.0,1.0,1.0,0.0,0.0,1.0,7.0,0
1908,61.0,1.0,0.0,0.0,0.0,0.0,6.0,0
1909,40.0,0.0,1.0,1.0,1.0,1.0,10.0,1
1910,40.0,1.0,1.0,1.0,1.0,1.0,6.0,1
1911,28.0,1.0,1.0,1.0,1.0,1.0,4.0,1
1912,62.0,0.0,0.0,0.0,0.0,1.0,42.0,1
1913,29.0,0.0,0.0,0.0,0.0,1.0,11.0,0
1914,37.0,1.0,1.0,0.0,0.0,1.0,8.0,0
1915,27.0,0.0,1.0,1.0,1.0,0.0,3.0,1
1916,29.0,1.0,1.0,0.0,0.0,0.0,6.0,0
1917,44.0,0.0,1.0,1.0,1.0,0.0,1.0,0
1918,49.0,0.0,1.0,1.0,0.0,1.0,11.0,1
1919,25.0,1.0,1.0,1.0,1.0,0.0,2.0,0
1920,26.0,1.0,1.0,1.0,0.0,0.0,3.0,1
1921,44.0,0.0,0.0,0.0,0.0,0.0,23.0,1
1922,27.0,1.0,1.0,0.0,0.0,0.0,4.0,0
1923,22.0,1.0,1.0,0.0,1.0,0.0,1.0,0
1924,29.0,0.0,1.0,1.0,1.0,0.0,6.0,1
1925,45.0,1.0,1.0,1.0,1.0,0.0,18.0,1
1926,34.0,0.0,1.0,0.0,0.0,0.0,12.0,1
1927,49.0,1.0,1.0,0.0,0.0,0.0,24.0,1
1928,29.0,0.0,1.0,1.0,1.0,0.0,6.0,1
1929,60.0,1.0,0.0,0.0,0.0,0.0,20.0,0
1930,45.0,1.0,0.0,0.0,0.0,0.0,21.0,0
1931,64.0,0.0,0.0,0.0,0.0,1.0,20.0,0
1932,35.0,1.0,0.0,0.0,1.0,0.0,13.0,0
1933,63.0,0.0,1.0,0.0,0.0,0.0,19.0,1
1934,50.0,1.0,1.0,1.0,0.0,0.0,14.0,1
1935,44.0,0.0,1.0,1.0,0.0,1.0,12.0,1
1936,64.0,1.0,1.0,0.0,0.0,1.0,26.0,1
1937,46.0,0.0,0.0,0.0,1.0,1.0,25.0,1
1938,55.0,1.0,1.0,1.0,1.0,1.0,25.0,1
1939,47.0,1.0,1.0,1.0,0.0,1.0,15.0,1
1940,24.0,0.0,1.0,0.0,0.0,0.0,3.0,1
1941,41.0,0.0,1.0,0.0,0.0,1.0,2.0,0
1942,46.0,0.0,1.0,1.0,1.0,0.0,11.0,1
1943,26.0,0.0,1.0,0.0,0.0,0.0,5.0,1
1944,33.0,1.0,1.0,0.0,1.0,1.0,11.0,1
1945,64.0,1.0,1.0,1.0,0.0,0.0,6.0,0
1946,56.0,1.0,0.0,0.0,0.0,0.0,38.0,0
1947,53.0,0.0,1.0,0.0,0.0,0.0,17.0,1
1948,57.0,1.0,1.0,1.0,0.0,0.0,27.0,1
1949,38.0,1.0,1.0,1.0,0.0,0.0,14.0,1
1950,37.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1951,29.0,0.0,1.0,0.0,0.0,0.0,6.0,1
1952,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0
1953,43.0,0.0,1.0,1.0,1.0,1.0,20.0,1
1954,37.0,1.0,1.0,1.0,1.0,1.0,5.0,1
1955,39.0,0.0,0.0,0.0,1.0,0.0,16.0,0
1956,63.0,1.0,0.0,0.0,1.0,1.0,24.0,0
1957,46.0,0.0,0.0,0.0,1.0,0.0,3.0,0
1958,32.0,1.0,1.0,1.0,0.0,0.0,9.0,1
1959,58.0,0.0,0.0,0.0,0.0,1.0,18.0,0
1960,26.0,1.0,1.0,0.0,1.0,0.0,3.0,0
1961,60.0,1.0,0.0,0.0,0.0,0.0,27.0,0
1962,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1963,47.0,0.0,1.0,1.0,1.0,1.0,23.0,1
1964,50.0,0.0,1.0,1.0,0.0,1.0,13.0,1
1965,28.0,1.0,1.0,0.0,0.0,0.0,7.0,0
1966,58.0,1.0,0.0,0.0,0.0,0.0,3.0,0
1967,24.0,0.0,0.0,0.0,1.0,0.0,6.0,0
1968,40.0,0.0,0.0,0.0,0.0,0.0,22.0,1
1969,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0
1970,62.0,1.0,1.0,0.0,0.0,0.0,28.0,1
1971,44.0,1.0,1.0,1.0,0.0,0.0,18.0,1
1972,46.0,1.0,1.0,1.0,1.0,1.0,22.0,1
1973,31.0,0.0,0.0,0.0,1.0,0.0,7.0,0
1974,40.0,0.0,0.0,0.0,0.0,0.0,9.0,0
1975,44.0,0.0,1.0,1.0,1.0,0.0,18.0,1
1976,62.0,0.0,1.0,0.0,0.0,0.0,10.0,0
1977,39.0,1.0,1.0,1.0,1.0,0.0,6.0,1
1978,58.0,0.0,0.0,0.0,0.0,1.0,39.0,1
1979,40.0,1.0,1.0,1.0,0.0,1.0,12.0,1
1980,50.0,0.0,1.0,1.0,1.0,0.0,15.0,1
1981,51.0,0.0,1.0,0.0,0.0,0.0,18.0,1
1982,46.0,1.0,0.0,0.0,0.0,1.0,18.0,0
1983,63.0,0.0,1.0,1.0,1.0,1.0,36.0,1
1984,21.0,0.0,1.0,1.0,0.0,0.0,0.0,1
1985,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1986,62.0,0.0,1.0,1.0,0.0,0.0,31.0,1
1987,32.0,0.0,1.0,0.0,0.0,0.0,7.0,1
1988,41.0,1.0,1.0,1.0,0.0,0.0,15.0,1
1989,47.0,1.0,1.0,0.0,0.0,1.0,16.0,1
1990,36.0,1.0,0.0,0.0,1.0,0.0,15.0,0
1991,27.0,0.0,1.0,1.0,0.0,0.0,3.0,1
1992,33.0,1.0,1.0,1.0,0.0,1.0,5.0,1
1993,63.0,1.0,1.0,1.0,0.0,1.0,38.0,1
1994,40.0,1.0,1.0,1.0,0.0,0.0,12.0,1
1995,24.0,1.0,1.0,1.0,0.0,0.0,1.0,0
1996,33.0,0.0,1.0,0.0,0.0,0.0,8.0,1
1997,38.0,1.0,0.0,0.0,0.0,0.0,14.0,0
1998,39.0,1.0,1.0,1.0,0.0,1.0,11.0,1
1999,51.0,0.0,0.0,0.0,0.0,1.0,26.0,0
2000,29.0,0.0,1.0,1.0,1.0,0.0,4.0,1
2001,34.0,0.0,1.0,0.0,1.0,1.0,13.0,1
2002,50.0,0.0,1.0,1.0,0.0,1.0,4.0,0
2003,34.0,1.0,0.0,0.0,1.0,0.0,11.0,0
2004,32.0,1.0,1.0,1.0,1.0,0.0,9.0,1
2005,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0
2006,33.0,0.0,1.0,0.0,1.0,1.0,8.0,1
2007,50.0,0.0,1.0,0.0,0.0,0.0,20.0,1
2008,61.0,0.0,1.0,0.0,1.0,0.0,19.0,0
2009,30.0,0.0,1.0,0.0,0.0,1.0,8.0,1
2010,36.0,1.0,1.0,1.0,1.0,1.0,2.0,0
2011,63.0,1.0,1.0,1.0,0.0,1.0,37.0,1
2012,28.0,1.0,1.0,1.0,1.0,0.0,2.0,1
2013,31.0,0.0,1.0,0.0,0.0,0.0,7.0,1
2014,46.0,0.0,0.0,0.0,0.0,1.0,11.0,0
2015,58.0,0.0,1.0,0.0,0.0,0.0,16.0,0
2016,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0
2017,53.0,0.0,0.0,0.0,1.0,0.0,13.0,0
2018,33.0,1.0,0.0,0.0,0.0,0.0,11.0,0
2019,54.0,0.0,1.0,1.0,1.0,1.0,21.0,1
2020,34.0,1.0,1.0,0.0,0.0,0.0,10.0,1
2021,44.0,0.0,1.0,0.0,0.0,0.0,7.0,0
2022,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2023,50.0,1.0,1.0,0.0,1.0,0.0,18.0,1
2024,29.0,1.0,1.0,1.0,0.0,0.0,3.0,0
2025,53.0,1.0,0.0,0.0,0.0,0.0,19.0,0
2026,49.0,1.0,1.0,0.0,0.0,0.0,24.0,1
2027,33.0,1.0,0.0,0.0,1.0,0.0,12.0,0
2028,54.0,1.0,0.0,0.0,0.0,0.0,12.0,0
2029,29.0,0.0,0.0,0.0,1.0,1.0,5.0,0
2030,32.0,0.0,1.0,0.0,1.0,1.0,11.0,1
2031,42.0,0.0,0.0,0.0,1.0,1.0,12.0,0
2032,52.0,0.0,1.0,1.0,0.0,0.0,19.0,1
2033,31.0,1.0,1.0,0.0,1.0,0.0,6.0,0
2034,42.0,1.0,1.0,0.0,0.0,0.0,16.0,1
2035,63.0,0.0,0.0,0.0,0.0,0.0,42.0,1
2036,49.0,1.0,1.0,0.0,1.0,1.0,26.0,1
2037,61.0,0.0,1.0,1.0,1.0,0.0,29.0,1
2038,48.0,1.0,0.0,0.0,0.0,0.0,25.0,0
2039,41.0,0.0,1.0,1.0,1.0,1.0,15.0,1
2040,64.0,0.0,1.0,0.0,0.0,1.0,17.0,0
2041,30.0,0.0,0.0,0.0,1.0,0.0,12.0,0
2042,51.0,0.0,1.0,1.0,0.0,1.0,26.0,1
2043,62.0,1.0,0.0,0.0,0.0,1.0,22.0,0
2044,59.0,1.0,1.0,0.0,1.0,1.0,33.0,1
2045,57.0,1.0,1.0,0.0,1.0,1.0,28.0,1
2046,34.0,0.0,1.0,0.0,1.0,0.0,7.0,1
2047,59.0,0.0,1.0,1.0,0.0,1.0,22.0,1
2048,28.0,0.0,1.0,1.0,1.0,1.0,5.0,1
2049,58.0,1.0,1.0,1.0,0.0,1.0,2.0,0
2050,41.0,0.0,1.0,0.0,0.0,1.0,15.0,1
2051,35.0,0.0,0.0,0.0,1.0,1.0,13.0,1
2052,30.0,1.0,1.0,0.0,0.0,1.0,7.0,0
2053,41.0,1.0,0.0,0.0,1.0,0.0,17.0,0
2054,38.0,1.0,1.0,1.0,1.0,1.0,11.0,1
2055,22.0,1.0,1.0,0.0,0.0,0.0,1.0,0
2056,24.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2057,22.0,1.0,1.0,0.0,1.0,0.0,1.0,0
2058,30.0,1.0,1.0,1.0,0.0,0.0,7.0,1
2059,29.0,1.0,1.0,0.0,1.0,1.0,2.0,0
2060,52.0,0.0,0.0,0.0,0.0,1.0,32.0,0
2061,54.0,0.0,0.0,0.0,0.0,1.0,34.0,0
2062,33.0,1.0,1.0,0.0,0.0,1.0,12.0,1
2063,25.0,1.0,1.0,0.0,1.0,1.0,0.0,0
2064,26.0,0.0,1.0,1.0,0.0,1.0,3.0,1
2065,36.0,1.0,1.0,1.0,1.0,1.0,8.0,1
2066,39.0,0.0,1.0,1.0,0.0,0.0,16.0,1
2067,39.0,1.0,1.0,1.0,1.0,1.0,16.0,1
2068,34.0,0.0,1.0,0.0,0.0,0.0,9.0,1
2069,28.0,0.0,1.0,0.0,0.0,0.0,6.0,1
2070,45.0,1.0,0.0,0.0,0.0,0.0,7.0,0
2071,29.0,1.0,1.0,1.0,0.0,0.0,6.0,1
2072,40.0,1.0,0.0,0.0,1.0,0.0,22.0,0
2073,44.0,1.0,1.0,1.0,1.0,0.0,15.0,1
2074,56.0,0.0,1.0,0.0,0.0,1.0,27.0,1
2075,34.0,1.0,0.0,0.0,1.0,0.0,7.0,0
2076,52.0,0.0,0.0,0.0,0.0,0.0,21.0,0
2077,34.0,1.0,1.0,1.0,1.0,1.0,2.0,0
2078,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0
2079,59.0,1.0,0.0,0.0,0.0,1.0,19.0,0
2080,59.0,1.0,0.0,0.0,1.0,1.0,15.0,0
2081,44.0,0.0,1.0,0.0,0.0,1.0,10.0,1
2082,37.0,0.0,1.0,1.0,0.0,1.0,12.0,1
2083,24.0,1.0,1.0,0.0,0.0,0.0,3.0,0
2084,55.0,0.0,1.0,1.0,0.0,1.0,6.0,0
2085,53.0,0.0,1.0,1.0,1.0,0.0,21.0,1
2086,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0
2087,46.0,0.0,1.0,0.0,0.0,1.0,8.0,1
2088,31.0,1.0,1.0,1.0,1.0,1.0,8.0,1
2089,26.0,1.0,1.0,0.0,1.0,0.0,3.0,0
2090,38.0,1.0,0.0,0.0,1.0,1.0,2.0,0
2091,31.0,1.0,1.0,1.0,0.0,1.0,6.0,1
2092,34.0,0.0,1.0,1.0,0.0,0.0,9.0,1
2093,51.0,1.0,1.0,0.0,0.0,1.0,28.0,1
2094,59.0,1.0,1.0,1.0,1.0,1.0,8.0,0
2095,31.0,0.0,1.0,0.0,1.0,1.0,2.0,0
2096,57.0,1.0,0.0,0.0,0.0,1.0,23.0,0
2097,53.0,1.0,0.0,0.0,0.0,1.0,30.0,0
2098,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2099,41.0,1.0,0.0,0.0,1.0,1.0,22.0,0
2100,57.0,0.0,0.0,0.0,0.0,0.0,32.0,0
2101,30.0,0.0,0.0,0.0,0.0,1.0,5.0,0
2102,59.0,1.0,0.0,0.0,1.0,1.0,7.0,0
2103,48.0,0.0,1.0,0.0,1.0,0.0,14.0,1
2104,55.0,1.0,0.0,0.0,0.0,1.0,18.0,0
2105,25.0,0.0,1.0,0.0,0.0,0.0,4.0,0
2106,22.0,0.0,1.0,0.0,1.0,0.0,1.0,0
2107,22.0,0.0,1.0,0.0,1.0,0.0,1.0,0
2108,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2109,29.0,0.0,0.0,0.0,0.0,0.0,11.0,1
2110,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2111,25.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2112,42.0,0.0,1.0,1.0,0.0,0.0,15.0,1
2113,49.0,0.0,1.0,1.0,1.0,0.0,10.0,1
2114,22.0,1.0,0.0,0.0,0.0,0.0,4.0,0
2115,25.0,1.0,1.0,1.0,0.0,0.0,2.0,0
2116,46.0,1.0,1.0,1.0,1.0,1.0,15.0,1
2117,62.0,0.0,0.0,0.0,1.0,1.0,24.0,0
2118,30.0,0.0,1.0,0.0,0.0,0.0,9.0,1
2119,21.0,1.0,1.0,1.0,1.0,0.0,0.0,0
2120,24.0,0.0,1.0,0.0,0.0,0.0,1.0,0
2121,23.0,0.0,0.0,0.0,1.0,0.0,4.0,0
2122,38.0,1.0,0.0,0.0,0.0,0.0,13.0,0
2123,40.0,1.0,0.0,0.0,0.0,1.0,6.0,0
2124,22.0,1.0,0.0,0.0,1.0,0.0,3.0,0
2125,41.0,0.0,1.0,1.0,1.0,1.0,16.0,1
2126,49.0,0.0,1.0,1.0,0.0,0.0,23.0,1
2127,22.0,0.0,0.0,0.0,1.0,0.0,4.0,0
2128,33.0,1.0,1.0,1.0,0.0,0.0,5.0,1
2129,54.0,1.0,0.0,0.0,0.0,0.0,13.0,0
2130,60.0,0.0,1.0,1.0,0.0,1.0,23.0,1
2131,32.0,0.0,1.0,0.0,1.0,1.0,10.0,1
2132,28.0,0.0,1.0,0.0,0.0,0.0,7.0,1
2133,32.0,1.0,1.0,1.0,1.0,0.0,8.0,1
2134,36.0,0.0,1.0,0.0,0.0,0.0,7.0,1
2135,41.0,1.0,0.0,0.0,1.0,1.0,4.0,0
2136,28.0,1.0,0.0,0.0,0.0,0.0,8.0,0
2137,37.0,0.0,0.0,0.0,0.0,0.0,14.0,0
2138,59.0,0.0,1.0,1.0,0.0,0.0,23.0,1
2139,38.0,0.0,0.0,0.0,1.0,1.0,9.0,0
2140,33.0,0.0,1.0,1.0,1.0,0.0,6.0,1
2141,48.0,0.0,0.0,0.0,1.0,1.0,11.0,0
2142,34.0,1.0,1.0,1.0,0.0,1.0,6.0,1
2143,33.0,1.0,1.0,0.0,0.0,1.0,6.0,0
2144,45.0,0.0,1.0,0.0,0.0,0.0,21.0,1
2145,27.0,1.0,0.0,0.0,1.0,0.0,8.0,0
2146,59.0,1.0,1.0,0.0,0.0,1.0,20.0,0
2147,27.0,1.0,1.0,1.0,0.0,1.0,4.0,1
2148,24.0,0.0,0.0,0.0,1.0,0.0,2.0,0
2149,42.0,0.0,0.0,0.0,0.0,1.0,18.0,0
2150,53.0,0.0,1.0,1.0,0.0,1.0,6.0,0
2151,42.0,0.0,0.0,0.0,0.0,0.0,18.0,0
2152,35.0,0.0,1.0,1.0,1.0,1.0,5.0,1
2153,37.0,0.0,0.0,0.0,0.0,0.0,12.0,0
2154,36.0,1.0,1.0,1.0,0.0,0.0,12.0,1
2155,56.0,1.0,1.0,1.0,0.0,1.0,15.0,1
2156,50.0,1.0,1.0,1.0,0.0,1.0,20.0,1
2157,39.0,0.0,1.0,1.0,0.0,0.0,13.0,1
2158,33.0,1.0,1.0,0.0,1.0,0.0,5.0,0
2159,39.0,1.0,1.0,1.0,0.0,1.0,6.0,1
2160,43.0,0.0,1.0,0.0,0.0,1.0,20.0,1
2161,30.0,0.0,1.0,1.0,1.0,0.0,7.0,1
2162,48.0,0.0,1.0,0.0,0.0,0.0,8.0,0
2163,31.0,0.0,1.0,0.0,0.0,0.0,7.0,1
2164,27.0,0.0,1.0,1.0,0.0,0.0,4.0,1
2165,39.0,1.0,1.0,1.0,0.0,0.0,11.0,1
2166,48.0,1.0,0.0,0.0,0.0,0.0,18.0,0
2167,36.0,1.0,1.0,1.0,1.0,1.0,2.0,0
2168,41.0,1.0,0.0,0.0,1.0,1.0,6.0,0
2169,25.0,1.0,1.0,0.0,0.0,0.0,1.0,0
2170,44.0,0.0,0.0,0.0,1.0,1.0,26.0,1
2171,32.0,0.0,0.0,0.0,0.0,0.0,10.0,0
2172,62.0,1.0,0.0,0.0,0.0,0.0,19.0,0
2173,31.0,0.0,0.0,0.0,1.0,1.0,9.0,0
2174,36.0,0.0,1.0,0.0,0.0,1.0,7.0,1
2175,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2176,36.0,0.0,1.0,1.0,1.0,1.0,12.0,1
2177,56.0,1.0,1.0,0.0,0.0,0.0,5.0,0
2178,29.0,1.0,0.0,0.0,1.0,1.0,7.0,0
2179,24.0,1.0,1.0,0.0,0.0,0.0,2.0,0
2180,46.0,0.0,1.0,1.0,0.0,1.0,8.0,1
2181,53.0,0.0,1.0,1.0,1.0,0.0,20.0,1
2182,39.0,0.0,1.0,0.0,1.0,0.0,14.0,1
2183,49.0,0.0,0.0,0.0,0.0,0.0,22.0,0
2184,56.0,0.0,0.0,0.0,0.0,0.0,23.0,0
2185,28.0,0.0,1.0,1.0,0.0,0.0,5.0,1
2186,55.0,0.0,0.0,0.0,0.0,1.0,26.0,0
2187,50.0,0.0,1.0,0.0,0.0,1.0,19.0,1
2188,49.0,0.0,1.0,1.0,1.0,0.0,25.0,1
2189,32.0,0.0,1.0,0.0,1.0,1.0,2.0,0
2190,46.0,0.0,1.0,0.0,0.0,1.0,21.0,1
2191,55.0,1.0,1.0,1.0,0.0,1.0,29.0,1
2192,35.0,1.0,1.0,1.0,0.0,1.0,12.0,1
2193,41.0,0.0,0.0,0.0,0.0,1.0,16.0,0
2194,36.0,0.0,1.0,1.0,0.0,0.0,11.0,1
2195,29.0,1.0,1.0,1.0,0.0,0.0,6.0,1
2196,26.0,1.0,0.0,0.0,1.0,0.0,3.0,0
2197,30.0,1.0,0.0,0.0,1.0,0.0,3.0,0
2198,47.0,1.0,1.0,1.0,0.0,1.0,22.0,1
2199,36.0,0.0,1.0,1.0,0.0,0.0,10.0,1
2200,51.0,1.0,1.0,1.0,0.0,1.0,0.0,0
2201,49.0,1.0,1.0,0.0,0.0,1.0,28.0,1
2202,24.0,1.0,0.0,0.0,0.0,0.0,2.0,0
2203,23.0,0.0,0.0,0.0,0.0,0.0,4.0,0
2204,39.0,0.0,1.0,1.0,0.0,0.0,3.0,0
2205,26.0,0.0,1.0,0.0,0.0,0.0,1.0,0
2206,25.0,0.0,1.0,0.0,1.0,0.0,1.0,0
2207,50.0,1.0,1.0,1.0,1.0,1.0,19.0,1
2208,41.0,0.0,0.0,0.0,0.0,0.0,22.0,0
2209,32.0,1.0,1.0,1.0,1.0,0.0,5.0,1
2210,64.0,0.0,1.0,1.0,0.0,1.0,33.0,1
2211,51.0,0.0,0.0,0.0,1.0,0.0,33.0,0
2212,33.0,0.0,0.0,0.0,1.0,0.0,6.0,0
2213,63.0,1.0,0.0,0.0,0.0,1.0,12.0,0
2214,47.0,1.0,1.0,1.0,0.0,1.0,21.0,1
2215,39.0,0.0,1.0,1.0,1.0,1.0,10.0,1
2216,38.0,1.0,1.0,0.0,0.0,0.0,15.0,1
2217,49.0,0.0,1.0,0.0,1.0,1.0,26.0,1
2218,28.0,0.0,1.0,1.0,1.0,0.0,3.0,1
2219,42.0,0.0,1.0,0.0,0.0,0.0,18.0,1
2220,22.0,1.0,1.0,1.0,1.0,0.0,0.0,0
2221,57.0,0.0,0.0,0.0,0.0,1.0,39.0,1
2222,37.0,1.0,1.0,1.0,0.0,0.0,14.0,1
2223,39.0,0.0,1.0,0.0,1.0,1.0,13.0,1
2224,33.0,0.0,0.0,0.0,0.0,0.0,11.0,0
2225,53.0,1.0,0.0,0.0,1.0,1.0,0.0,0
2226,42.0,1.0,1.0,0.0,0.0,1.0,12.0,1
2227,37.0,0.0,1.0,0.0,1.0,1.0,3.0,0
2228,38.0,0.0,1.0,0.0,0.0,1.0,17.0,1
2229,32.0,1.0,0.0,0.0,1.0,1.0,7.0,0
2230,31.0,1.0,1.0,1.0,1.0,0.0,8.0,1
2231,55.0,1.0,0.0,0.0,1.0,1.0,37.0,0
2232,58.0,1.0,0.0,0.0,0.0,1.0,13.0,0
2233,55.0,0.0,1.0,1.0,0.0,0.0,12.0,1
2234,59.0,1.0,0.0,0.0,0.0,1.0,11.0,0
2235,28.0,1.0,1.0,0.0,1.0,0.0,1.0,0
2236,36.0,1.0,1.0,0.0,0.0,0.0,14.0,1
2237,25.0,0.0,1.0,1.0,0.0,0.0,1.0,1
2238,43.0,1.0,1.0,1.0,0.0,1.0,12.0,1
2239,36.0,0.0,1.0,1.0,1.0,1.0,3.0,1
2240,49.0,1.0,1.0,0.0,0.0,1.0,26.0,1
2241,34.0,1.0,1.0,1.0,1.0,1.0,11.0,1
2242,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2243,49.0,0.0,1.0,1.0,0.0,0.0,25.0,1
2244,60.0,0.0,1.0,1.0,1.0,0.0,24.0,1
2245,55.0,0.0,1.0,0.0,0.0,0.0,23.0,1
2246,60.0,1.0,1.0,1.0,1.0,0.0,26.0,1
2247,29.0,0.0,0.0,0.0,1.0,0.0,7.0,0
2248,29.0,1.0,1.0,1.0,1.0,0.0,5.0,1
2249,31.0,0.0,0.0,0.0,1.0,0.0,10.0,0
2250,54.0,0.0,1.0,1.0,0.0,1.0,17.0,1
2251,59.0,1.0,0.0,0.0,0.0,0.0,30.0,0
2252,61.0,1.0,1.0,1.0,0.0,1.0,8.0,0
2253,29.0,0.0,1.0,0.0,0.0,0.0,7.0,1
2254,30.0,0.0,1.0,1.0,1.0,0.0,2.0,1
2255,33.0,1.0,0.0,0.0,1.0,0.0,15.0,0
2256,50.0,1.0,0.0,0.0,1.0,1.0,24.0,0
2257,27.0,1.0,1.0,1.0,0.0,0.0,4.0,1
2258,56.0,0.0,1.0,0.0,0.0,0.0,34.0,1
2259,58.0,1.0,0.0,0.0,0.0,1.0,18.0,0
2260,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2261,42.0,1.0,1.0,1.0,1.0,0.0,19.0,1
2262,27.0,0.0,1.0,0.0,0.0,1.0,5.0,1
2263,37.0,1.0,1.0,1.0,0.0,0.0,13.0,1
2264,58.0,0.0,0.0,0.0,1.0,1.0,27.0,0
2265,45.0,0.0,1.0,0.0,0.0,0.0,23.0,1
2266,37.0,1.0,1.0,0.0,0.0,0.0,16.0,1
2267,51.0,1.0,1.0,0.0,1.0,1.0,14.0,0
2268,47.0,0.0,1.0,1.0,0.0,1.0,21.0,1
2269,36.0,0.0,1.0,0.0,0.0,1.0,13.0,1
2270,46.0,1.0,1.0,1.0,0.0,1.0,23.0,1
2271,44.0,0.0,0.0,0.0,1.0,1.0,26.0,1
2272,61.0,0.0,1.0,1.0,0.0,0.0,33.0,1
2273,36.0,0.0,1.0,1.0,0.0,1.0,11.0,1
2274,27.0,1.0,0.0,0.0,0.0,0.0,5.0,0
